competition_id,method,rank,item,weight
gg24,least-squares,43,protofire/solhint,0.01036960014974563
gg24,least-squares,44,taikoxyz/taiko-mono,0.010360258236369437
gg24,least-squares,45,erigontech/silkworm,0.010357152641565462
gg24,least-squares,46,Consensys/gnark-crypto,0.010350956217006773
gg24,least-squares,47,flashbots/rbuilder,0.010338272644500221
gg24,least-squares,48,Nethereum/Nethereum,0.010336799061404656
gg24,least-squares,49,argotorg/hevm,0.010202089521524595
gg24,least-squares,50,DefiLlama/DefiLlama-Adapters,0.010157444110398654
gg24,least-squares,51,Plonky3/Plonky3,0.010085734186002483
gg24,least-squares,52,ChainSafe/bls,0.010042155815816512
gg24,least-squares,53,ApeWorX/ape,0.010003114720036921
gg24,least-squares,54,ethstaker/eth-docker,0.009983174279128839
gg24,least-squares,55,Certora/CertoraProver,0.009960568635974014
gg24,least-squares,56,DefiLlama/chainlist,0.009943274484566894
gg24,least-squares,57,dappnode/DAppNode,0.009811865792450589
gg24,least-squares,58,intellij-solidity/intellij-solidity,0.009802525882260093
gg24,least-squares,59,wealdtech/ethdo,0.009724544326143544
gg24,least-squares,60,succinctlabs/sp1,0.009655813527760843
gg24,least-squares,61,lambdaclass/lambdaworks,0.009630746807989006
gg24,least-squares,62,a16z/helios,0.00962256396412201
gg24,least-squares,63,TrueBlocks/trueblocks-core,0.009536804016361268
gg24,least-squares,64,shazow/whatsabi,0.009509853362477535
gg24,least-squares,65,ethpandaops/ethereum-helm-charts,0.009505990337286817
gg24,least-squares,66,succinctlabs/op-succinct,0.009488123479251463
gg24,least-squares,67,smartcontracts/simple-optimism-node,0.009434795324271788
gg24,least-squares,68,skalenetwork/libBLS,0.009434733102122296
gg24,least-squares,69,EspressoSystems/jellyfish,0.009395372035190645
gg24,least-squares,70,0xMiden/miden-vm,0.009307905396885608
gg24,least-squares,71,alloy-rs/alloy,0.009269528782078325
gg24,least-squares,72,argotorg/fe,0.009235144598055186
gg24,least-squares,73,lambdaclass/ethrex,0.009210335219993938
gg24,least-squares,74,ethpandaops/ethereum-package,0.009192891815125948
gg24,least-squares,75,a16z/halmos,0.009189763048615532
gg24,least-squares,76,NethermindEth/juno,0.00918571333703354
gg24,least-squares,77,grandinetech/grandine,0.00917449959061293
gg24,least-squares,78,otterscan/otterscan,0.009163614376455034
gg24,least-squares,79,holiman/goevmlab,0.009156244083928119
gg24,least-squares,80,Cyfrin/aderyn,0.009144639442673122
gg24,least-squares,81,Commit-Boost/commit-boost-client,0.00913905435140285
gg24,least-squares,82,succinctlabs/rsp,0.009045121822790908
gg24,least-squares,83,OffchainLabs/stylus-sdk-rs,0.009031490987360582
gg24,least-squares,84,edb-rs/edb,0.009027242244684383
gg24,least-squares,85,evmts/tevm-monorepo,0.008910119650714636
gg24,least-squares,86,risc0/risc0-ethereum,0.008880015042802579
gg24,least-squares,87,aestus-relay/mev-boost-relay,0.00887465402581922
gg24,least-squares,88,vyperlang/titanoboa,0.00887038935877589
gg24,least-squares,89,ethstaker/ethstaker-deposit-cli,0.008868184521854689
gg24,least-squares,90,ethpandaops/checkpointz,0.008811846788099875
gg24,least-squares,91,powdr-labs/powdr,0.008788526297041556
gg24,least-squares,92,dl-solarity/solidity-lib,0.008746742814679104
gg24,least-squares,93,swiss-knife-xyz/swiss-knife,0.008740039951036036
gg24,least-squares,94,axiom-crypto/snark-verifier,0.008719495552306451
gg24,least-squares,95,deepfunding/dependency-graph,0.008703749089245184
gg24,least-squares,96,ethdebug/format,0.008637312880597053
gg24,least-squares,97,lambdaclass/lambda_ethereum_consensus,0.008594983739015441
gg24,least-squares,98,argotorg/act,0.008504786410944485
