competition_id,juror_id,item_a,item_b,winner,comparison_created_at,comparison_cost
gg24,ethereum-dev,ethstaker/eth-docker,dusk-network/Poseidon252,ethstaker/eth-docker,2025-10-21T18:21:31.626851+00:00,0.00169175
gg24,builder,succinctlabs/op-succinct,brevis-network/Pico-zkCoprocessor,succinctlabs/op-succinct,2025-10-21T18:21:31.648431+00:00,0.000797
gg24,meta,0xFacet/facet-node,a16z/halmos,a16z/halmos,2025-10-21T18:21:32.135979+00:00,0.00091725
gg24,senior-dev,Jam516/BundleBear,succinctlabs/op-succinct,succinctlabs/op-succinct,2025-10-21T18:21:32.181253+00:00,0.000925
gg24,meta,Jam516/BundleBear,succinctlabs/op-succinct,succinctlabs/op-succinct,2025-10-21T18:21:32.396486+00:00,0.00092225
gg24,meta,blockblaz/zeam,corpus-core/colibri-stateless,blockblaz/zeam,2025-10-21T18:21:32.732148+00:00,0.00181725
gg24,founder,0xFacet/facet-node,a16z/halmos,a16z/halmos,2025-10-21T18:21:32.942450+00:00,0.0010475
gg24,meta,succinctlabs/sp1,Commit-Boost/commit-boost-client,succinctlabs/sp1,2025-10-21T18:21:33.097632+00:00,0.00131225
gg24,dev,Jam516/BundleBear,succinctlabs/op-succinct,succinctlabs/op-succinct,2025-10-21T18:21:33.166771+00:00,0.001053
gg24,builder,blockblaz/zeam,corpus-core/colibri-stateless,blockblaz/zeam,2025-10-21T18:21:33.710523+00:00,0.0020735
gg24,dev,Blobscan/blobscan,Layr-Labs/devkit-cli,Blobscan/blobscan,2025-10-21T18:21:33.789325+00:00,0.00207875
gg24,senior-dev,edb-rs/edb,ProjectZKM/Ziren,edb-rs/edb,2025-10-21T18:21:34.019449+00:00,0.0009275
gg24,dev,PracticalParticle/Bloxchain-Protocol,NethermindEth/sedge,NethermindEth/sedge,2025-10-21T18:21:34.415129+00:00,0.0006785
gg24,ethereum-dev,iggy-social/iggy-social-frontend,b-wagn/hash-sig,b-wagn/hash-sig,2025-10-21T18:21:35.030794+00:00,0.0009285
gg24,ethereum-dev,PracticalParticle/Bloxchain-Protocol,NethermindEth/sedge,NethermindEth/sedge,2025-10-21T18:21:35.074634+00:00,0.000550
gg24,ethereum-dev,LFDT-web3j/web3j,iden3/snarkjs,iden3/snarkjs,2025-10-21T18:21:35.127099+00:00,0.0013105
gg24,ethereum-dev,kamikazebr/owner-sync-safe,taikoxyz/raiko,taikoxyz/raiko,2025-10-21T18:21:35.236038+00:00,0.0005435
gg24,meta,shazow/whatsabi,NethermindEth/juno,shazow/whatsabi,2025-10-21T18:21:35.398680+00:00,0.0010525
gg24,ethereum-dev,shazow/whatsabi,NethermindEth/juno,shazow/whatsabi,2025-10-21T18:21:35.413422+00:00,0.00105475
gg24,senior-dev,supranational/blst,OffchainLabs/stylus-sdk-rs,supranational/blst,2025-10-21T18:21:35.543143+00:00,0.00207775
gg24,ethereum-dev,qdrvm/qlean-mini,han0110/plonkish,han0110/plonkish,2025-10-21T18:21:35.650333+00:00,0.000793
gg24,ethereum-dev,HorizenLabs/poseidon2,wealdtech/ethereal,wealdtech/ethereal,2025-10-21T18:21:35.660312+00:00,0.001174
gg24,builder,edb-rs/edb,ProjectZKM/Ziren,edb-rs/edb,2025-10-21T18:21:35.784806+00:00,0.001181
gg24,founder,herumi/bls,dusk-network/Poseidon252,herumi/bls,2025-10-21T18:21:35.833487+00:00,0.0010475
gg24,ethereum-dev,Jam516/BundleBear,succinctlabs/op-succinct,succinctlabs/op-succinct,2025-10-21T18:21:35.886120+00:00,0.0015645
gg24,senior-dev,succinctlabs/sp1,Commit-Boost/commit-boost-client,succinctlabs/sp1,2025-10-21T18:21:35.959024+00:00,0.002083
gg24,dev,b-wagn/hash-sig,EspressoSystems/hyperplonk,EspressoSystems/hyperplonk,2025-10-21T18:21:35.975777+00:00,0.0007965
gg24,founder,iggy-social/iggy-social-frontend,b-wagn/hash-sig,b-wagn/hash-sig,2025-10-21T18:21:36.065376+00:00,0.0009285
gg24,dev,edb-rs/edb,ProjectZKM/Ziren,edb-rs/edb,2025-10-21T18:21:36.191871+00:00,0.0011835
gg24,ethereum-dev,succinctlabs/op-succinct,brevis-network/Pico-zkCoprocessor,succinctlabs/op-succinct,2025-10-21T18:21:36.288317+00:00,0.001311
gg24,founder,shazow/whatsabi,NethermindEth/juno,shazow/whatsabi,2025-10-21T18:21:36.496763+00:00,0.00156675
gg24,founder,succinctlabs/op-succinct,brevis-network/Pico-zkCoprocessor,succinctlabs/op-succinct,2025-10-21T18:21:36.657803+00:00,0.001183
gg24,founder,PracticalParticle/Bloxchain-Protocol,NethermindEth/sedge,NethermindEth/sedge,2025-10-21T18:21:36.730368+00:00,0.000934
gg24,senior-dev,HorizenLabs/poseidon2,wealdtech/ethereal,wealdtech/ethereal,2025-10-21T18:21:37.029712+00:00,0.0015585
gg24,ethereum-dev,growthepie/gtp-dna,han0110/bench-hash-in-snark,han0110/bench-hash-in-snark,2025-10-21T18:21:37.038568+00:00,0.0009245
gg24,builder,qdrvm/qlean-mini,han0110/plonkish,han0110/plonkish,2025-10-21T18:21:37.056897+00:00,0.000791
gg24,senior-dev,0xFacet/facet-node,a16z/halmos,a16z/halmos,2025-10-21T18:21:37.341918+00:00,0.001176
gg24,ethereum-dev,0xFacet/facet-node,a16z/halmos,a16z/halmos,2025-10-21T18:21:37.379105+00:00,0.0016875
gg24,meta,HorizenLabs/poseidon2,wealdtech/ethereal,wealdtech/ethereal,2025-10-21T18:21:37.542703+00:00,0.00129975
gg24,founder,edb-rs/edb,ProjectZKM/Ziren,edb-rs/edb,2025-10-21T18:21:37.570220+00:00,0.001183
gg24,senior-dev,PracticalParticle/Bloxchain-Protocol,NethermindEth/sedge,NethermindEth/sedge,2025-10-21T18:21:37.574000+00:00,0.0009345
gg24,dev,shazow/whatsabi,NethermindEth/juno,shazow/whatsabi,2025-10-21T18:21:37.683786+00:00,0.00156725
gg24,ethereum-dev,ponkila/HomestakerOS,brevis-network/Pico-zkCoprocessor,ponkila/HomestakerOS,2025-10-21T18:21:37.698340+00:00,0.00156625
gg24,dev,ponkila/HomestakerOS,brevis-network/Pico-zkCoprocessor,ponkila/HomestakerOS,2025-10-21T18:21:37.843479+00:00,0.00195075
gg24,founder,stake-house/wagyu-key-gen,keep-starknet-strange/garaga,keep-starknet-strange/garaga,2025-10-21T18:21:38.022509+00:00,0.00131125
gg24,founder,supranational/blst,OffchainLabs/stylus-sdk-rs,supranational/blst,2025-10-21T18:21:38.031464+00:00,0.00284525
gg24,meta,herumi/bls,dusk-network/Poseidon252,herumi/bls,2025-10-21T18:21:38.134772+00:00,0.00117325
gg24,meta,kamikazebr/owner-sync-safe,taikoxyz/raiko,taikoxyz/raiko,2025-10-21T18:21:38.235704+00:00,0.00079725
gg24,builder,growthepie/gtp-dna,han0110/bench-hash-in-snark,han0110/bench-hash-in-snark,2025-10-21T18:21:38.255419+00:00,0.0006665
gg24,ethereum-dev,herumi/bls,dusk-network/Poseidon252,herumi/bls,2025-10-21T18:21:38.270538+00:00,0.0013035
gg24,builder,herumi/bls,dusk-network/Poseidon252,herumi/bls,2025-10-21T18:21:38.367993+00:00,0.0013015
gg24,dev,iggy-social/iggy-social-frontend,b-wagn/hash-sig,b-wagn/hash-sig,2025-10-21T18:21:38.388233+00:00,0.001441
gg24,builder,HorizenLabs/poseidon2,wealdtech/ethereal,wealdtech/ethereal,2025-10-21T18:21:38.463775+00:00,0.0013
gg24,dev,growthepie/gtp-dna,han0110/bench-hash-in-snark,han0110/bench-hash-in-snark,2025-10-21T18:21:38.536168+00:00,0.000925
gg24,builder,PracticalParticle/Bloxchain-Protocol,NethermindEth/sedge,NethermindEth/sedge,2025-10-21T18:21:38.710935+00:00,0.001188
gg24,builder,shazow/whatsabi,NethermindEth/juno,NethermindEth/juno,2025-10-21T18:21:38.957689+00:00,0.00130875
gg24,founder,LFDT-web3j/web3j,iden3/snarkjs,iden3/snarkjs,2025-10-21T18:21:39.023801+00:00,0.0014385
gg24,meta,iggy-social/iggy-social-frontend,b-wagn/hash-sig,b-wagn/hash-sig,2025-10-21T18:21:39.078173+00:00,0.00105425
gg24,meta,PracticalParticle/Bloxchain-Protocol,NethermindEth/sedge,NethermindEth/sedge,2025-10-21T18:21:39.083631+00:00,0.00131575
gg24,builder,kamikazebr/owner-sync-safe,taikoxyz/raiko,taikoxyz/raiko,2025-10-21T18:21:39.143340+00:00,0.0007975
gg24,dev,valida-xyz/valida,skalenetwork/libBLS,skalenetwork/libBLS,2025-10-21T18:21:39.151925+00:00,0.00106725
gg24,senior-dev,b-wagn/hash-sig,EspressoSystems/hyperplonk,EspressoSystems/hyperplonk,2025-10-21T18:21:39.362655+00:00,0.0010525
gg24,founder,qdrvm/qlean-mini,han0110/plonkish,han0110/plonkish,2025-10-21T18:21:39.394360+00:00,0.001049
gg24,builder,wighawag/hardhat-deploy,NethermindEth/nine,wighawag/hardhat-deploy,2025-10-21T18:21:39.670632+00:00,0.00053825
gg24,senior-dev,shazow/whatsabi,NethermindEth/juno,NethermindEth/juno,2025-10-21T18:21:39.720602+00:00,0.00143925
gg24,ethereum-dev,stake-house/wagyu-key-gen,keep-starknet-strange/garaga,keep-starknet-strange/garaga,2025-10-21T18:21:39.864601+00:00,0.00143925
gg24,senior-dev,LFDT-web3j/web3j,iden3/snarkjs,iden3/snarkjs,2025-10-21T18:21:39.880326+00:00,0.001567
gg24,dev,kamikazebr/owner-sync-safe,taikoxyz/raiko,taikoxyz/raiko,2025-10-21T18:21:39.887863+00:00,0.000928
gg24,senior-dev,iggy-social/iggy-social-frontend,b-wagn/hash-sig,b-wagn/hash-sig,2025-10-21T18:21:39.998571+00:00,0.001313
gg24,meta,wighawag/hardhat-deploy,NethermindEth/nine,wighawag/hardhat-deploy,2025-10-21T18:21:40.001708+00:00,0.000666
gg24,dev,jolly-roger-eth/ethereum-indexer,3loop/loop-decoder,jolly-roger-eth/ethereum-indexer,2025-10-21T18:21:40.051341+00:00,0.00092875
gg24,senior-dev,kamikazebr/owner-sync-safe,taikoxyz/raiko,taikoxyz/raiko,2025-10-21T18:21:40.082292+00:00,0.001184
gg24,meta,edb-rs/edb,ProjectZKM/Ziren,edb-rs/edb,2025-10-21T18:21:40.152289+00:00,0.00130875
gg24,builder,iggy-social/iggy-social-frontend,b-wagn/hash-sig,b-wagn/hash-sig,2025-10-21T18:21:40.179700+00:00,0.0011825
gg24,builder,b-wagn/hash-sig,EspressoSystems/hyperplonk,EspressoSystems/hyperplonk,2025-10-21T18:21:40.216098+00:00,0.001050
gg24,founder,growthepie/gtp-dna,han0110/bench-hash-in-snark,han0110/bench-hash-in-snark,2025-10-21T18:21:40.232900+00:00,0.0007965
gg24,meta,b-wagn/hash-sig,EspressoSystems/hyperplonk,EspressoSystems/hyperplonk,2025-10-21T18:21:40.382477+00:00,0.00117775
gg24,ethereum-dev,b-wagn/hash-sig,EspressoSystems/hyperplonk,EspressoSystems/hyperplonk,2025-10-21T18:21:40.385851+00:00,0.001308
gg24,builder,jolly-roger-eth/ethereum-indexer,3loop/loop-decoder,jolly-roger-eth/ethereum-indexer,2025-10-21T18:21:40.464863+00:00,0.00079825
gg24,senior-dev,wighawag/hardhat-deploy,NethermindEth/nine,wighawag/hardhat-deploy,2025-10-21T18:21:40.554960+00:00,0.00066875
gg24,dev,herumi/bls,dusk-network/Poseidon252,herumi/bls,2025-10-21T18:21:40.614611+00:00,0.001688
gg24,founder,b-wagn/hash-sig,EspressoSystems/hyperplonk,EspressoSystems/hyperplonk,2025-10-21T18:21:40.650765+00:00,0.000796
gg24,dev,wighawag/hardhat-deploy,NethermindEth/nine,wighawag/hardhat-deploy,2025-10-21T18:21:40.702401+00:00,0.00066875
gg24,meta,LFDT-web3j/web3j,iden3/snarkjs,iden3/snarkjs,2025-10-21T18:21:40.729746+00:00,0.00194825
gg24,founder,kamikazebr/owner-sync-safe,taikoxyz/raiko,taikoxyz/raiko,2025-10-21T18:21:40.829203+00:00,0.0007995
gg24,senior-dev,qdrvm/qlean-mini,han0110/plonkish,han0110/plonkish,2025-10-21T18:21:40.921063+00:00,0.0015615
gg24,founder,jolly-roger-eth/ethereum-indexer,3loop/loop-decoder,jolly-roger-eth/ethereum-indexer,2025-10-21T18:21:41.275684+00:00,0.00092825
gg24,senior-dev,herumi/bls,dusk-network/Poseidon252,herumi/bls,2025-10-21T18:21:41.393409+00:00,0.001816
gg24,meta,succinctlabs/op-succinct,brevis-network/Pico-zkCoprocessor,succinctlabs/op-succinct,2025-10-21T18:21:41.491424+00:00,0.00156475
gg24,founder,valida-xyz/valida,skalenetwork/libBLS,valida-xyz/valida,2025-10-21T18:21:41.640104+00:00,0.00170675
gg24,senior-dev,succinctlabs/op-succinct,brevis-network/Pico-zkCoprocessor,succinctlabs/op-succinct,2025-10-21T18:21:41.728870+00:00,0.0013115
gg24,founder,wighawag/hardhat-deploy,TaceoLabs/co-snarks,wighawag/hardhat-deploy,2025-10-21T18:21:41.736101+00:00,0.0007975
gg24,dev,stake-house/wagyu-key-gen,keep-starknet-strange/garaga,keep-starknet-strange/garaga,2025-10-21T18:21:41.918633+00:00,0.00143975
