competition_id,juror_id,item_a,item_b,winner,comparison_created_at,comparison_cost
gg24,dev,dl-solarity/solidity-lib,shazow/whatsabi,shazow/whatsabi,2025-10-21T15:28:40.435064+00:00,0.00119675
gg24,dev,growthepie/gtp-dna,taikoxyz/raiko,taikoxyz/raiko,2025-10-21T15:28:40.458437+00:00,0.00107125
gg24,dev,AgnopraxLab/D2PFuzz,migalabs/armiarma,migalabs/armiarma,2025-10-21T15:28:40.500799+00:00,0.0013275
gg24,dev,3loop/loop-decoder,ethereum/js-ethereum-cryptography,ethereum/js-ethereum-cryptography,2025-10-21T15:28:40.559717+00:00,0.001323
gg24,dev,blockblaz/zeam,paulmillr/noble-curves,paulmillr/noble-curves,2025-10-21T15:28:40.863089+00:00,0.001323
gg24,dev,beaconlabs-io/muse,han0110/bench-hash-in-snark,han0110/bench-hash-in-snark,2025-10-21T15:28:40.874580+00:00,0.001450
gg24,dev,ingonyama-zk/poseidon-hash,riscv/sail-riscv,ingonyama-zk/poseidon-hash,2025-10-21T15:28:40.921362+00:00,0.00119775
gg24,dev,BuidlGuidl/buidlguidl-client,EOA-Blockchain-Labs/ethereumonarm,EOA-Blockchain-Labs/ethereumonarm,2025-10-21T15:28:40.958013+00:00,0.001327
gg24,dev,Elefria-Labs/evm-tools,growthepie/gtp-backend,Elefria-Labs/evm-tools,2025-10-21T15:28:41.220716+00:00,0.0008105
gg24,dev,iggy-social/iggy-social-frontend,PracticalParticle/Bloxchain-Protocol,PracticalParticle/Bloxchain-Protocol,2025-10-21T15:28:41.337967+00:00,0.00146025
gg24,dev,Lightprotocol/light-poseidon,riscv/sail-riscv,Lightprotocol/light-poseidon,2025-10-21T15:28:41.345082+00:00,0.00144825
gg24,dev,matter-labs/solx,wighawag/clones-with-immutable-args,wighawag/clones-with-immutable-args,2025-10-21T15:28:41.374331+00:00,0.0013195
gg24,dev,ChaosChain/trustless-agents-erc-ri,ethstaker/eth-docker,ethstaker/eth-docker,2025-10-21T15:28:41.383051+00:00,0.00119775
gg24,dev,lambdaclass/cairo_native,lambdaclass/rex,lambdaclass/cairo_native,2025-10-21T15:28:41.399640+00:00,0.00158025
gg24,dev,Lightprotocol/light-poseidon,succinctlabs/rsp,succinctlabs/rsp,2025-10-21T15:28:41.422248+00:00,0.001322
gg24,dev,gattaca-com/helix,Lay3rLabs/WAVS,gattaca-com/helix,2025-10-21T15:28:41.548254+00:00,0.001062
gg24,dev,anoma/arm-risc0,NethermindEth/latticefold,NethermindEth/latticefold,2025-10-21T15:28:41.569162+00:00,0.00132275
gg24,dev,0xMiden/miden-vm,Recon-Fuzz/recon-extension,0xMiden/miden-vm,2025-10-21T15:28:41.576418+00:00,0.00145775
gg24,dev,pcaversaccio/safe-tx-hashes-util,ProjectZKM/Ziren,pcaversaccio/safe-tx-hashes-util,2025-10-21T15:28:41.648853+00:00,0.00133225
gg24,dev,EOA-Blockchain-Labs/ethereumonarm,pawurb/mevlog-rs,EOA-Blockchain-Labs/ethereumonarm,2025-10-21T15:28:41.802101+00:00,0.00158125
gg24,dev,dewdrip/eth-mobile,NethermindEth/latticefold,NethermindEth/latticefold,2025-10-21T15:28:41.813374+00:00,0.0015765
gg24,dev,attestantio/vouch,dl-solarity/solidity-lib,dl-solarity/solidity-lib,2025-10-21T15:28:41.829142+00:00,0.001446
gg24,dev,lambdaclass/cairo_native,triplewz/poseidon,lambdaclass/cairo_native,2025-10-21T15:28:41.935927+00:00,0.00132425
gg24,dev,a16z/halmos,b-wagn/hash-sig,a16z/halmos,2025-10-21T15:28:42.023231+00:00,0.00132225
gg24,dev,ritual-net/infernet-sdk,succinctlabs/sp1,succinctlabs/sp1,2025-10-21T15:28:42.135393+00:00,0.001197
gg24,dev,coincashew/EthPillar,ProjectZKM/Ziren,coincashew/EthPillar,2025-10-21T15:28:42.203426+00:00,0.0014545
gg24,dev,protofire/solhint,Vectorized/solady,Vectorized/solady,2025-10-21T15:28:42.475513+00:00,0.001448
gg24,dev,ProjectZKM/zkm-prover,scipr-lab/libsnark,scipr-lab/libsnark,2025-10-21T15:28:42.572746+00:00,0.00170525
gg24,dev,3loop/loop-decoder,indutny/elliptic,indutny/elliptic,2025-10-21T15:28:42.643281+00:00,0.0015785
gg24,dev,ephemery-testnet/ephemery-genesis,verifereum/verifereum,verifereum/verifereum,2025-10-21T15:28:42.657753+00:00,0.001578
gg24,dev,intellij-solidity/intellij-solidity,wealdtech/ethereal,intellij-solidity/intellij-solidity,2025-10-21T15:28:42.658222+00:00,0.00170225
gg24,dev,lambdaclass/ethrex,TaceoLabs/co-snarks,lambdaclass/ethrex,2025-10-21T15:28:42.680164+00:00,0.0014535
gg24,dev,EspressoSystems/hyperplonk,Jam516/BundleBear,EspressoSystems/hyperplonk,2025-10-21T15:28:42.782283+00:00,0.0017005
gg24,dev,Cyfrin/aderyn,jolly-roger-eth/ethereum-indexer,jolly-roger-eth/ethereum-indexer,2025-10-21T15:28:42.795300+00:00,0.001581
gg24,dev,q9f/eth.rb,verifereum/verifereum,q9f/eth.rb,2025-10-21T15:28:42.836053+00:00,0.00157875
gg24,dev,han0110/plonkish,wealdtech/ethereal,wealdtech/ethereal,2025-10-21T15:28:42.842559+00:00,0.0013145
gg24,dev,evmts/krome,Vectorized/solady,Vectorized/solady,2025-10-21T15:28:42.993752+00:00,0.00132025
gg24,dev,Perfect-Abstractions/Compose,ritual-net/infernet-node,Perfect-Abstractions/Compose,2025-10-21T15:28:43.164434+00:00,0.0017095
gg24,dev,iggy-social/iggy-social-frontend,succinctlabs/op-succinct,succinctlabs/op-succinct,2025-10-21T15:28:43.241347+00:00,0.0010695
gg24,dev,han0110/plonkish,paulmillr/noble-curves,paulmillr/noble-curves,2025-10-21T15:28:43.520854+00:00,0.00157675
gg24,dev,deficollective/defiscan,NethermindEth/juno,NethermindEth/juno,2025-10-21T15:28:43.637583+00:00,0.00132175
gg24,dev,3loop/loop-decoder,Recon-Fuzz/recon-extension,3loop/loop-decoder,2025-10-21T15:28:43.964519+00:00,0.00132975
gg24,dev,a16z/halmos,verifereum/verifereum,a16z/halmos,2025-10-21T15:28:44.200924+00:00,0.00093625
gg24,dev,dewdrip/eth-mobile,edb-rs/edb,edb-rs/edb,2025-10-21T15:28:44.316453+00:00,0.00093575
gg24,dev,evmts/guillotine,OpenZeppelin/openzeppelin-relayer,OpenZeppelin/openzeppelin-relayer,2025-10-21T15:28:44.587316+00:00,0.0014485
gg24,dev,attestantio/dirk,stake-house/eth-wizard,stake-house/eth-wizard,2025-10-21T15:28:44.606169+00:00,0.001189
gg24,dev,axiom-crypto/halo2-lib,opensource-observer/oso,axiom-crypto/halo2-lib,2025-10-21T15:28:44.776313+00:00,0.001448
gg24,dev,EspressoSystems/jellyfish,lambdaclass/lambdaworks,lambdaclass/lambdaworks,2025-10-21T15:28:44.811269+00:00,0.001842
gg24,dev,brevis-network/Pico-zkCoprocessor,indutny/elliptic,indutny/elliptic,2025-10-21T15:28:45.009383+00:00,0.0017065
gg24,dev,0xMiden/miden-vm,supranational/blst,supranational/blst,2025-10-21T15:28:45.034880+00:00,0.00157725
gg24,dev,growthepie/gtp-frontend,open-rpc/client-js,open-rpc/client-js,2025-10-21T15:28:45.229742+00:00,0.00106425
gg24,dev,attestantio/dirk,libp2p/libp2p,libp2p/libp2p,2025-10-21T15:28:45.334521+00:00,0.0019615
gg24,dev,risc0/RustCrypto-elliptic-curves,scipr-lab/libsnark,scipr-lab/libsnark,2025-10-21T15:28:45.347007+00:00,0.001841
gg24,dev,dappnode/DAppNode,Lay3rLabs/WAVS,dappnode/DAppNode,2025-10-21T15:28:45.427464+00:00,0.0019595
gg24,dev,openintentsframework/oif-contracts,succinctlabs/sp1,succinctlabs/sp1,2025-10-21T15:28:45.671272+00:00,0.000943
gg24,dev,iden3/circomlib,lovesh/bulletproofs-r1cs-gadgets,iden3/circomlib,2025-10-21T15:28:45.813440+00:00,0.00094175
gg24,dev,DefiLlama/chainlist,succinctlabs/sp1,DefiLlama/chainlist,2025-10-21T15:28:45.879142+00:00,0.00122575
gg24,dev,a16z/halmos,migalabs/goteth,a16z/halmos,2025-10-21T15:28:45.941716+00:00,0.00196175
gg24,dev,0xMiden/miden-vm,openintentsframework/oif-solver,0xMiden/miden-vm,2025-10-21T15:28:46.055348+00:00,0.0013245
gg24,dev,0xPolygonHermez/zisk-eth-client,growthepie/gtp-backend,0xPolygonHermez/zisk-eth-client,2025-10-21T15:28:46.279828+00:00,0.0011955
gg24,dev,Perfect-Abstractions/Compose,ritual-net/infernet-sdk,Perfect-Abstractions/Compose,2025-10-21T15:28:46.445075+00:00,0.001836
gg24,dev,0xPolygonHermez/zisk-eth-client,manojkgorle/brainfuckvm,0xPolygonHermez/zisk-eth-client,2025-10-21T15:28:46.525819+00:00,0.0012275
gg24,dev,OpenZeppelin/openzeppelin-relayer,shutter-network/rolling-shutter,OpenZeppelin/openzeppelin-relayer,2025-10-21T15:28:46.537321+00:00,0.001194
gg24,dev,ethgas-developer/ethgas-preconf-commit-boost-module,risc0/risc0-ethereum,risc0/risc0-ethereum,2025-10-21T15:28:46.562391+00:00,0.001074
gg24,dev,axiom-crypto/openvm-reth-benchmark,lighthouse-web3/lighthouse-package,lighthouse-web3/lighthouse-package,2025-10-21T15:28:46.730934+00:00,0.0011955
gg24,dev,supranational/blst,w3f/bls,supranational/blst,2025-10-21T15:28:46.796473+00:00,0.00131875
gg24,dev,l2beat/l2beat,wealdtech/ethdo,l2beat/l2beat,2025-10-21T15:28:46.847512+00:00,0.00106375
gg24,dev,circuitscan/circuitscan,sumitvekariya/sol2seq,circuitscan/circuitscan,2025-10-21T15:28:46.854023+00:00,0.001067
gg24,dev,rollup-fortress/uncensored,Zokrates/ZoKrates,Zokrates/ZoKrates,2025-10-21T15:28:47.211130+00:00,0.00068275
gg24,dev,lighthouse-web3/lighthouse-package,TobiWo/eth-duties,TobiWo/eth-duties,2025-10-21T15:28:47.587583+00:00,0.001450
gg24,dev,flashbots/mev-boost-relay,ProjectZKM/zkm-prover,flashbots/mev-boost-relay,2025-10-21T15:28:47.600470+00:00,0.0008115
gg24,dev,0xandee/noir-playground,ingonyama-zk/poseidon-hash,ingonyama-zk/poseidon-hash,2025-10-21T15:28:47.660903+00:00,0.00119925
gg24,dev,easpulse/easpulse.com,EspressoSystems/hyperplonk,EspressoSystems/hyperplonk,2025-10-21T15:28:47.849509+00:00,0.0013225
gg24,dev,aestus-relay/mev-boost-relay,Certora/CertoraProver,Certora/CertoraProver,2025-10-21T15:28:47.856486+00:00,0.00209875
gg24,dev,dl-solarity/solidity-lib,scipr-lab/libsnark,scipr-lab/libsnark,2025-10-21T15:28:47.891009+00:00,0.00093725
gg24,dev,beaconlabs-io/muse,han0110/hash-sig-agg,han0110/hash-sig-agg,2025-10-21T15:28:47.993013+00:00,0.00157675
gg24,dev,Blobscan/blobscan,flashbots/mev-boost-relay,flashbots/mev-boost-relay,2025-10-21T15:28:48.187226+00:00,0.0009385
gg24,dev,han0110/bench-hash-in-snark,intellij-solidity/intellij-solidity,intellij-solidity/intellij-solidity,2025-10-21T15:28:48.206418+00:00,0.0006815
gg24,dev,supranational/blst,Verified-zkEVM/clean,supranational/blst,2025-10-21T15:28:48.265237+00:00,0.00106375
gg24,dev,Verified-zkEVM/iris-lean,wealdtech/ethdo,wealdtech/ethdo,2025-10-21T15:28:48.310743+00:00,0.00093675
gg24,dev,iden3/snarkjs,shazow/whatsabi,iden3/snarkjs,2025-10-21T15:28:48.422386+00:00,0.000941
gg24,dev,stake-house/wagyu-key-gen,taikoxyz/raiko,taikoxyz/raiko,2025-10-21T15:28:48.453370+00:00,0.001196
gg24,dev,iden3/go-iden3-crypto,skalenetwork/libBLS,skalenetwork/libBLS,2025-10-21T15:28:48.566052+00:00,0.00249075
gg24,dev,brevis-network/Pico-zkCoprocessor,Pier-Two/Lantern.Discv5,Pier-Two/Lantern.Discv5,2025-10-21T15:28:48.665241+00:00,0.00132425
gg24,dev,arkworks-rs/r1cs-std,taikoxyz/raiko,arkworks-rs/r1cs-std,2025-10-21T15:28:48.671708+00:00,0.00081775
gg24,dev,openvm-org/openvm,succinctlabs/sp1,succinctlabs/sp1,2025-10-21T15:28:48.687044+00:00,0.00106775
gg24,dev,edb-rs/edb,iden3/snarkjs,iden3/snarkjs,2025-10-21T15:28:48.828171+00:00,0.0008095
gg24,dev,swiss-knife-xyz/swiss-knife,taikoxyz/taiko-mono,taikoxyz/taiko-mono,2025-10-21T15:28:48.839638+00:00,0.0008145
gg24,dev,dappnode/DAppNode,han0110/bench-hash-in-snark,dappnode/DAppNode,2025-10-21T15:28:48.856287+00:00,0.0009355
gg24,dev,openlabelsinitiative/OLI,wealdtech/ethereal,wealdtech/ethereal,2025-10-21T15:28:48.868764+00:00,0.00106075
gg24,dev,anoma/arm-risc0,ethereum/py_ecc,ethereum/py_ecc,2025-10-21T15:28:49.045660+00:00,0.00106675
gg24,dev,enscribexyz/enscribe,witnet/elliptic-curve-solidity,witnet/elliptic-curve-solidity,2025-10-21T15:28:49.260848+00:00,0.00080925
gg24,dev,DefiLlama/chainlist,ingonyama-zk/poseidon-hash,DefiLlama/chainlist,2025-10-21T15:28:49.571651+00:00,0.0014515
gg24,dev,blockscout/blockscout,Lay3rLabs/WAVS,blockscout/blockscout,2025-10-21T15:28:49.593982+00:00,0.000939
gg24,dev,boundless-xyz/steel,PolyhedraZK/Expander,PolyhedraZK/Expander,2025-10-21T15:28:49.656542+00:00,0.0024765
gg24,dev,attestantio/dirk,Certora/CertoraProver,Certora/CertoraProver,2025-10-21T15:28:49.697149+00:00,0.00145225
gg24,dev,edb-rs/edb,shamatar/poseidon_hash,edb-rs/edb,2025-10-21T15:28:49.892028+00:00,0.000936
gg24,dev,attestantio/vouch,joshstevens19/rrelayer,attestantio/vouch,2025-10-21T15:28:50.129603+00:00,0.00132
gg24,dev,dusk-network/Poseidon252,succinctlabs/op-succinct,dusk-network/Poseidon252,2025-10-21T15:28:50.136343+00:00,0.00132375
gg24,dev,axiom-crypto/openvm-reth-benchmark,ephemery-testnet/ephemery-genesis,axiom-crypto/openvm-reth-benchmark,2025-10-21T15:28:50.587035+00:00,0.0011935
gg24,dev,evmts/guillotine,openvm-org/openvm,evmts/guillotine,2025-10-21T15:28:50.711186+00:00,0.001449
gg24,dev,lambdaclass/cairo_native,protofire/solhint,protofire/solhint,2025-10-21T15:28:50.726285+00:00,0.0011975
gg24,dev,0xMiden/miden-vm,Perfect-Abstractions/Compose,0xMiden/miden-vm,2025-10-21T15:28:50.984131+00:00,0.0013235
gg24,dev,attestantio/dirk,ethstaker/eth-docker,ethstaker/eth-docker,2025-10-21T15:28:50.991916+00:00,0.001062
gg24,dev,Verified-zkEVM/clean,Zokrates/ZoKrates,Zokrates/ZoKrates,2025-10-21T15:28:51.232968+00:00,0.00119175
gg24,dev,evmts/krome,succinctlabs/network,succinctlabs/network,2025-10-21T15:28:51.369786+00:00,0.00119925
gg24,dev,DefiLlama/DefiLlama-Adapters,Zokrates/ZoKrates,Zokrates/ZoKrates,2025-10-21T15:28:51.532036+00:00,0.0015775
gg24,dev,AgnopraxLab/D2PFuzz,witnet/elliptic-curve-solidity,witnet/elliptic-curve-solidity,2025-10-21T15:28:51.539393+00:00,0.00132625
gg24,dev,a16z/halmos,openintentsframework/oif-solver,a16z/halmos,2025-10-21T15:28:51.547968+00:00,0.00145075
gg24,dev,0xPolygonHermez/zisk,shamatar/poseidon_hash,0xPolygonHermez/zisk,2025-10-21T15:28:51.655438+00:00,0.0017015
gg24,dev,openintentsframework/oif-solver,risc0/RustCrypto-elliptic-curves,risc0/RustCrypto-elliptic-curves,2025-10-21T15:28:51.697885+00:00,0.00120375
gg24,dev,dewdrip/eth-mobile,growthepie/gtp-backend,dewdrip/eth-mobile,2025-10-21T15:28:51.761683+00:00,0.000938
gg24,dev,CryptoExperts/poseidon,flashbots/rbuilder,flashbots/rbuilder,2025-10-21T15:28:51.792239+00:00,0.001063
gg24,dev,ithacaxyz/relay,serenita-org/vero,serenita-org/vero,2025-10-21T15:28:51.800013+00:00,0.00106725
gg24,dev,0xandee/noir-playground,Zokrates/ZoKrates,Zokrates/ZoKrates,2025-10-21T15:28:51.862471+00:00,0.00119425
gg24,dev,axiom-crypto/halo2-lib,riscv/sail-riscv,axiom-crypto/halo2-lib,2025-10-21T15:28:51.888380+00:00,0.00119375
gg24,dev,flashbots/relay-specs,intellij-solidity/intellij-solidity,flashbots/relay-specs,2025-10-21T15:28:52.044604+00:00,0.001705
gg24,dev,serenita-org/vero,Vectorized/solady,Vectorized/solady,2025-10-21T15:28:52.183581+00:00,0.00144875
gg24,dev,ChaosChain/trustless-agents-erc-ri,powdr-labs/powdr,powdr-labs/powdr,2025-10-21T15:28:52.228478+00:00,0.0013285
gg24,dev,matter-labs/solx,openlabelsinitiative/OLI,matter-labs/solx,2025-10-21T15:28:52.497371+00:00,0.00170275
gg24,dev,indutny/elliptic,Layr-Labs/devkit-cli,indutny/elliptic,2025-10-21T15:28:52.763458+00:00,0.00081325
gg24,dev,ethstaker/ethstaker-deposit-cli,ithacaxyz/porto,ethstaker/ethstaker-deposit-cli,2025-10-21T15:28:52.866928+00:00,0.00093825
gg24,dev,lambdaclass/ethrex,wealdtech/ethdo,wealdtech/ethdo,2025-10-21T15:28:53.078837+00:00,0.00132075
gg24,dev,ingonyama-zk/poseidon-hash,smartcontracts/simple-optimism-node,smartcontracts/simple-optimism-node,2025-10-21T15:28:53.122431+00:00,0.00171025
gg24,dev,shazow/whatsabi,wealdtech/ethereal,shazow/whatsabi,2025-10-21T15:28:53.256742+00:00,0.00157725
gg24,dev,risc0/risc0-ethereum,Vectorized/solady,Vectorized/solady,2025-10-21T15:28:53.416368+00:00,0.001322
gg24,dev,herumi/bls,kamikazebr/owner-sync-safe,herumi/bls,2025-10-21T15:28:53.426807+00:00,0.00105825
gg24,dev,EspressoSystems/hyperplonk,Lay3rLabs/WAVS,EspressoSystems/hyperplonk,2025-10-21T15:28:53.427413+00:00,0.00093425
gg24,dev,CryptoExperts/poseidon,Verified-zkEVM/ArkLib,CryptoExperts/poseidon,2025-10-21T15:28:53.480054+00:00,0.001318
gg24,dev,iden3/go-iden3-crypto,succinctlabs/rsp,succinctlabs/rsp,2025-10-21T15:28:53.674412+00:00,0.0015835
gg24,dev,Recon-Fuzz/recon-extension,Zokrates/ZoKrates,Zokrates/ZoKrates,2025-10-21T15:28:53.742141+00:00,0.000945
gg24,dev,NethermindEth/nine,ponkila/HomestakerOS,ponkila/HomestakerOS,2025-10-21T15:28:53.792277+00:00,0.00170675
gg24,dev,Verified-zkEVM/iris-lean,smartcontracts/simple-optimism-node,smartcontracts/simple-optimism-node,2025-10-21T15:28:53.888753+00:00,0.00094075
gg24,dev,ProjectZKM/Ziren,ritual-net/infernet-node,ProjectZKM/Ziren,2025-10-21T15:28:54.009836+00:00,0.00081425
gg24,dev,ethereum/py_ecc,han0110/bench-hash-in-snark,ethereum/py_ecc,2025-10-21T15:28:54.109684+00:00,0.00106575
gg24,dev,DefiLlama/chainlist,indutny/elliptic,indutny/elliptic,2025-10-21T15:28:54.148878+00:00,0.00195975
gg24,dev,ReamLabs/ream,shutter-network/rolling-shutter,ReamLabs/ream,2025-10-21T15:28:54.258614+00:00,0.0010655
gg24,dev,3loop/loop-decoder,iggy-social/iggy-social-frontend,3loop/loop-decoder,2025-10-21T15:28:54.299836+00:00,0.0006835
gg24,dev,dewdrip/eth-mobile,verifereum/verifereum,verifereum/verifereum,2025-10-21T15:28:54.378744+00:00,0.001832
gg24,dev,openlabelsinitiative/OLI,ProjectZKM/zkm-prover,openlabelsinitiative/OLI,2025-10-21T15:28:54.432413+00:00,0.00093625
gg24,dev,beaconlabs-io/muse,lambdaclass/lambdaworks,lambdaclass/lambdaworks,2025-10-21T15:28:54.568770+00:00,0.0009465
gg24,dev,dusk-network/Poseidon252,ithacaxyz/relay,dusk-network/Poseidon252,2025-10-21T15:28:54.650372+00:00,0.00144975
gg24,dev,0xPolygonHermez/pil2-proofman,LFDT-web3j/web3j,LFDT-web3j/web3j,2025-10-21T15:28:54.859064+00:00,0.0019645
gg24,dev,keep-starknet-strange/poseidon-rs,succinctlabs/network,keep-starknet-strange/poseidon-rs,2025-10-21T15:28:54.871565+00:00,0.00184025
gg24,dev,flashbots/relay-specs,taikoxyz/raiko,flashbots/relay-specs,2025-10-21T15:28:54.931982+00:00,0.00106975
gg24,dev,axiom-crypto/halo2-lib,powdr-labs/powdr,axiom-crypto/halo2-lib,2025-10-21T15:28:54.939675+00:00,0.001580
gg24,dev,ProjectZKM/zkm-prover,succinctlabs/sp1,succinctlabs/sp1,2025-10-21T15:28:54.957069+00:00,0.000684
gg24,dev,ithacaxyz/relay,verifereum/verifereum,ithacaxyz/relay,2025-10-21T15:28:55.105391+00:00,0.001962
gg24,dev,axiom-crypto/axiom-api-cli,pcaversaccio/safe-tx-hashes-util,pcaversaccio/safe-tx-hashes-util,2025-10-21T15:28:55.194214+00:00,0.00171525
gg24,dev,beaconlabs-io/muse,BootNodeDev/intents-framework,BootNodeDev/intents-framework,2025-10-21T15:28:55.319172+00:00,0.00093875
gg24,dev,EOA-Blockchain-Labs/ethereumonarm,growthepie/gtp-frontend,EOA-Blockchain-Labs/ethereumonarm,2025-10-21T15:28:55.349139+00:00,0.00094125
gg24,dev,otterscan/otterscan,taikoxyz/raiko,otterscan/otterscan,2025-10-21T15:28:55.632621+00:00,0.001201
gg24,dev,axiom-crypto/halo2-lib,openlabelsinitiative/OLI,axiom-crypto/halo2-lib,2025-10-21T15:28:55.693926+00:00,0.001449
gg24,dev,pcaversaccio/safe-tx-hashes-util,risc0/zirgen,pcaversaccio/safe-tx-hashes-util,2025-10-21T15:28:55.706806+00:00,0.00235275
gg24,dev,Layr-Labs/devkit-cli,libp2p/libp2p,libp2p/libp2p,2025-10-21T15:28:55.754045+00:00,0.00132725
