competition_id,method,rank,item,weight
gg24,bradley-terry,62,holiman/goevmlab,6.683068280489401e-05
gg24,bradley-terry,63,edb-rs/edb,6.664034018147896e-05
gg24,bradley-terry,64,iden3/go-iden3-crypto,5.892328456950876e-05
gg24,bradley-terry,65,evmts/tevm-monorepo,5.888558729413068e-05
gg24,bradley-terry,66,succinctlabs/rsp,5.2200551274145665e-05
gg24,bradley-terry,67,aestus-relay/mev-boost-relay,5.1593688753587196e-05
gg24,bradley-terry,68,OffchainLabs/stylus-sdk-rs,4.7894593327813095e-05
gg24,bradley-terry,69,ethstaker/ethstaker-deposit-cli,4.3484641946408715e-05
gg24,bradley-terry,70,wealdtech/ethereal,3.791756663781897e-05
gg24,bradley-terry,71,HorizenLabs/poseidon2,3.726669592253492e-05
gg24,bradley-terry,72,arnaucube/poseidon-rs,3.681227327387724e-05
gg24,bradley-terry,73,witnet/elliptic-curve-solidity,3.3802066963471226e-05
gg24,bradley-terry,74,dl-solarity/solidity-lib,3.347011073446046e-05
gg24,bradley-terry,75,stake-house/eth-wizard,3.27779037180253e-05
gg24,bradley-terry,76,risc0/RustCrypto-elliptic-curves,3.0392118543943182e-05
gg24,bradley-terry,77,risc0/risc0-ethereum,3.02540234360397e-05
gg24,bradley-terry,78,powdr-labs/powdr,2.9934939265088353e-05
gg24,bradley-terry,79,ingonyama-zk/poseidon-hash,2.5994449905092763e-05
gg24,bradley-terry,80,swiss-knife-xyz/swiss-knife,2.355113568405993e-05
gg24,bradley-terry,81,axiom-crypto/snark-verifier,2.3334640190047337e-05
gg24,bradley-terry,82,attestantio/dirk,2.330906012299154e-05
gg24,bradley-terry,83,OpenZeppelin/openzeppelin-relayer,2.1201060000928185e-05
gg24,bradley-terry,84,simplito/elliptic-php,1.8403988807122834e-05
gg24,bradley-terry,85,matter-labs/solx,1.809228839339688e-05
gg24,bradley-terry,86,0xPolygonHermez/zisk,1.4158209959758818e-05
gg24,bradley-terry,87,EOA-Blockchain-Labs/ethereumonarm,1.3269103766756041e-05
gg24,bradley-terry,88,openvm-org/openvm,1.3073034685273305e-05
gg24,bradley-terry,89,valida-xyz/valida,1.2978541060561766e-05
gg24,bradley-terry,90,attestantio/vouch,1.2455858381281326e-05
gg24,bradley-terry,91,lambdaclass/cairo_native,1.1956115029744748e-05
gg24,bradley-terry,92,TaceoLabs/co-snarks,1.1497172648458682e-05
gg24,bradley-terry,93,jolly-roger-eth/ethereum-indexer,1.1356135078634866e-05
gg24,bradley-terry,94,taikoxyz/raiko,1.0531633608338473e-05
gg24,bradley-terry,95,q9f/eth.rb,9.006412813703937e-06
gg24,bradley-terry,96,Verified-zkEVM/ArkLib,8.66782001182843e-06
gg24,bradley-terry,97,pcaversaccio/safe-tx-hashes-util,8.485657289463462e-06
gg24,bradley-terry,98,evmts/guillotine,8.258302693774874e-06
gg24,bradley-terry,99,keep-starknet-strange/garaga,7.94541560711698e-06
gg24,bradley-terry,100,Verified-zkEVM/clean,7.631557591441266e-06
gg24,bradley-terry,101,risc0/zirgen,6.95361098505455e-06
gg24,bradley-terry,102,ethui/ethui,5.925383042514446e-06
gg24,bradley-terry,103,ReamLabs/ream,5.832345394467777e-06
gg24,bradley-terry,104,pcaversaccio/snekmate,5.501120209261211e-06
gg24,bradley-terry,105,HorizenOfficial/ginger-lib,4.9935599186825675e-06
gg24,bradley-terry,106,3loop/loop-decoder,4.057143253442557e-06
gg24,bradley-terry,107,han0110/plonkish,3.707984435031984e-06
gg24,bradley-terry,108,keep-starknet-strange/poseidon-rs,3.6274673426951916e-06
gg24,bradley-terry,109,pawurb/mevlog-rs,3.372389960316318e-06
gg24,bradley-terry,110,migalabs/goteth,3.045793391772722e-06
gg24,bradley-terry,111,coincashew/EthPillar,2.93784858905383e-06
gg24,bradley-terry,112,serenita-org/vero,2.6320566541650256e-06
gg24,bradley-terry,113,shamatar/poseidon_hash,2.4231264939562905e-06
gg24,bradley-terry,114,succinctlabs/network,2.4138906823353947e-06
gg24,bradley-terry,115,Verified-zkEVM/VCV-io,2.0588051149452293e-06
gg24,bradley-terry,116,0xPolygonHermez/pil2-proofman,2.0579273436102093e-06
gg24,bradley-terry,117,migalabs/armiarma,1.6895289391111243e-06
gg24,bradley-terry,118,Blobscan/blobscan,1.617195953843481e-06
gg24,bradley-terry,119,Lightprotocol/light-poseidon,1.6135399147318795e-06
gg24,bradley-terry,120,ProjectZKM/Ziren,1.6028280041776561e-06
gg24,bradley-terry,121,ConsenSysDiligence/sol-dbg,1.4552526736059138e-06
gg24,bradley-terry,122,stake-house/wagyu-key-gen,1.426310460245866e-06
gg24,bradley-terry,123,BuidlGuidl/buidlguidl-client,1.4140088660733985e-06
gg24,bradley-terry,124,PolyhedraZK/Expander,1.3011876687613743e-06
gg24,bradley-terry,125,openlabelsinitiative/OLI,1.2825291292577e-06
gg24,bradley-terry,126,shutter-network/rolling-shutter,9.038126940149425e-07
gg24,bradley-terry,127,ritual-net/infernet-sdk,8.867755563602105e-07
gg24,bradley-terry,128,joshstevens19/rrelayer,8.632047232672258e-07
gg24,bradley-terry,129,openvm-org/stark-backend,8.045132135366507e-07
gg24,bradley-terry,130,BootNodeDev/intents-framework,7.863484116496557e-07
gg24,bradley-terry,131,lovesh/bulletproofs-r1cs-gadgets,7.281630659690111e-07
gg24,bradley-terry,132,ithacaxyz/account,7.177993398145996e-07
gg24,bradley-terry,133,Perfect-Abstractions/Compose,5.30164502758686e-07
gg24,bradley-terry,134,verifereum/verifereum,5.061496863436276e-07
gg24,bradley-terry,135,lurk-lab/neptune-triton,4.348983604129539e-07
gg24,bradley-terry,136,blockblaz/zeam,3.368328772213865e-07
gg24,bradley-terry,137,ithacaxyz/relay,3.240949420175649e-07
gg24,bradley-terry,138,NethermindEth/latticefold,3.011172174229134e-07
gg24,bradley-terry,139,ProjectZKM/zkm-prover,2.8405323640379653e-07
gg24,bradley-terry,140,TobiWo/eth-duties,2.69565255214203e-07
gg24,bradley-terry,141,AgnopraxLab/D2PFuzz,2.6851095234867156e-07
gg24,bradley-terry,142,Pier-Two/Lantern.Discv5,2.566265701719106e-07
gg24,bradley-terry,143,Markeljan/web3gpt,2.4988944793921097e-07
gg24,bradley-terry,144,deficollective/defiscan,2.208466764935209e-07
gg24,bradley-terry,145,evmts/krome,1.8912822010528204e-07
gg24,bradley-terry,146,Elefria-Labs/evm-tools,1.8673086931485105e-07
gg24,bradley-terry,147,lambdaclass/rex,1.8223154576545788e-07
gg24,bradley-terry,148,Recon-Fuzz/recon-extension,1.8212937481639802e-07
gg24,bradley-terry,149,0xandee/noir-playground,1.5653561248894076e-07
gg24,bradley-terry,150,triplewz/poseidon,1.296918399959219e-07
gg24,bradley-terry,151,Jam516/BundleBear,1.0188651766705581e-07
gg24,bradley-terry,152,lighthouse-web3/lighthouse-package,8.725278502665644e-08
gg24,bradley-terry,153,boundless-xyz/steel,7.761057057353375e-08
gg24,bradley-terry,154,ithacaxyz/porto,6.576312286190265e-08
gg24,bradley-terry,155,Layr-Labs/devkit-cli,6.241402208102225e-08
gg24,bradley-terry,156,Verified-zkEVM/iris-lean,6.024043386763152e-08
gg24,bradley-terry,157,ponkila/HomestakerOS,5.316518059320598e-08
gg24,bradley-terry,158,ethlimo/dweb-proxy-api,5.160441399057904e-08
gg24,bradley-terry,159,ritual-net/infernet-node,4.681742845646827e-08
gg24,bradley-terry,160,gattaca-com/helix,4.398208500584267e-08
gg24,bradley-terry,161,openintentsframework/oif-contracts,4.19416829508198e-08
gg24,bradley-terry,162,dewdrip/eth-mobile,2.8293108292298648e-08
gg24,bradley-terry,163,axiom-crypto/openvm-reth-benchmark,2.7713097612508975e-08
gg24,bradley-terry,164,anoma/arm-risc0,2.3284570438050823e-08
gg24,bradley-terry,165,tlsnotary/tlsn,2.2703630484304442e-08
gg24,bradley-terry,166,corpus-core/colibri-stateless,2.004481245548875e-08
gg24,bradley-terry,167,ChaosChain/trustless-agents-erc-ri,1.754356050578513e-08
gg24,bradley-terry,168,b-wagn/hash-sig,1.6473668175148572e-08
gg24,bradley-terry,169,Raiders0786/digibastion,1.5773989807867387e-08
gg24,bradley-terry,170,circuitscan/circuitscan,1.540180021320929e-08
gg24,bradley-terry,171,han0110/hash-sig-agg,1.4811310634485807e-08
gg24,bradley-terry,172,Luganodes/Pectra-Batch-Contract,1.3397256669153958e-08
gg24,bradley-terry,173,PracticalParticle/Bloxchain-Protocol,1.1180911866424417e-08
gg24,bradley-terry,174,riscv/sail-riscv,1.0881785320359986e-08
gg24,bradley-terry,175,NethermindEth/nine,1.0743691860734656e-08
gg24,bradley-terry,176,han0110/bench-hash-in-snark,1.020459821608923e-08
gg24,bradley-terry,177,openintentsframework/oif-solver,9.443884816895405e-09
gg24,bradley-terry,178,0xPolygonHermez/zisk-eth-client,8.627557040845963e-09
gg24,bradley-terry,179,ephemery-testnet/ephemery-genesis,7.490374370664946e-09
gg24,bradley-terry,180,DexKit/dexkit-monorepo,7.028431445497503e-09
gg24,bradley-terry,181,Lay3rLabs/WAVS,4.7985141991975714e-09
gg24,bradley-terry,182,manojkgorle/brainfuckvm,3.976017241287693e-09
gg24,bradley-terry,183,opensource-observer/oso,3.814515155029495e-09
gg24,bradley-terry,184,0xFacet/facet-node,3.2331168223050178e-09
gg24,bradley-terry,185,ethaccount/SAManager,2.7122617646441665e-09
gg24,bradley-terry,186,easpulse/easpulse.com,2.6944602336476037e-09
gg24,bradley-terry,187,axiom-crypto/axiom-api-cli,2.2627462709486744e-09
gg24,bradley-terry,188,Layr-Labs/eigenx-cli,1.9002936243991862e-09
gg24,bradley-terry,189,growthepie/gtp-backend,1.7445288480134679e-09
gg24,bradley-terry,190,ethgas-developer/ethgas-preconf-commit-boost-module,1.4537208111148353e-09
gg24,bradley-terry,191,qdrvm/qlean-mini,9.792687096746433e-10
gg24,bradley-terry,192,enscribexyz/enscribe,7.226612937661375e-10
gg24,bradley-terry,193,brevis-network/Pico-zkCoprocessor,6.944202132091651e-10
gg24,bradley-terry,194,growthepie/gtp-frontend,4.641611525003778e-10
gg24,bradley-terry,195,sumitvekariya/sol2seq,4.6003029397334363e-10
gg24,bradley-terry,196,rollup-fortress/uncensored,2.428243389430417e-10
gg24,bradley-terry,197,iggy-social/iggy-social-frontend,2.0465724604460716e-10
gg24,bradley-terry,198,Rocket-Rescue-Node/rescue-ui,3.700496668273314e-11
gg24,bradley-terry,199,growthepie/gtp-dna,2.8434800932281258e-11
gg24,bradley-terry,200,beaconlabs-io/muse,2.601823277108962e-11
gg24,bradley-terry,201,kamikazebr/owner-sync-safe,9.99999999999001e-13
