competition_id,method,rank,item,weight
gg24,colley,104,ethui/ethui,0.004961266201749339
gg24,colley,105,HorizenOfficial/ginger-lib,0.0048331312151702445
gg24,colley,106,han0110/plonkish,0.004745748665855664
gg24,colley,107,3loop/loop-decoder,0.004745667242925122
gg24,colley,108,serenita-org/vero,0.004705883252906085
gg24,colley,109,keep-starknet-strange/poseidon-rs,0.004675449434474755
gg24,colley,110,pawurb/mevlog-rs,0.004645201003049118
gg24,colley,111,coincashew/EthPillar,0.004488722281037111
gg24,colley,112,migalabs/goteth,0.0044487989015013635
gg24,colley,113,Verified-zkEVM/VCV-io,0.004405454733813473
gg24,colley,114,shamatar/poseidon_hash,0.0043713448284193315
gg24,colley,115,0xPolygonHermez/pil2-proofman,0.004339851235236571
gg24,colley,116,Blobscan/blobscan,0.004330267444310246
gg24,colley,117,stake-house/wagyu-key-gen,0.004298637192565677
gg24,colley,118,succinctlabs/network,0.004265182292996143
gg24,colley,119,ProjectZKM/Ziren,0.004261689370914644
gg24,colley,120,Lightprotocol/light-poseidon,0.004174252194946855
gg24,colley,121,ConsenSysDiligence/sol-dbg,0.004102151664189365
gg24,colley,122,openlabelsinitiative/OLI,0.003970624798790746
gg24,colley,123,joshstevens19/rrelayer,0.003931908912335498
gg24,colley,124,PolyhedraZK/Expander,0.0038886633263328692
gg24,colley,125,BuidlGuidl/buidlguidl-client,0.003883742177773767
gg24,colley,126,migalabs/armiarma,0.0038689747352215796
gg24,colley,127,ritual-net/infernet-sdk,0.003800031172755854
gg24,colley,128,lovesh/bulletproofs-r1cs-gadgets,0.0037937046797825447
gg24,colley,129,shutter-network/rolling-shutter,0.00359316422647134
gg24,colley,130,ithacaxyz/account,0.0035861219024594317
gg24,colley,131,lurk-lab/neptune-triton,0.003426056647011018
gg24,colley,132,blockblaz/zeam,0.003425898326860938
gg24,colley,133,ProjectZKM/zkm-prover,0.0033900484396908997
gg24,colley,134,Perfect-Abstractions/Compose,0.0033226859586710073
gg24,colley,135,openvm-org/stark-backend,0.0032942674718813756
gg24,colley,136,BootNodeDev/intents-framework,0.0032452170488389107
gg24,colley,137,verifereum/verifereum,0.0032179133058624996
gg24,colley,138,Markeljan/web3gpt,0.0031692498852021753
gg24,colley,139,NethermindEth/latticefold,0.003130194110294334
gg24,colley,140,Pier-Two/Lantern.Discv5,0.003112283576809332
gg24,colley,141,TobiWo/eth-duties,0.0030776688654305007
gg24,colley,142,Recon-Fuzz/recon-extension,0.003076907593240069
gg24,colley,143,AgnopraxLab/D2PFuzz,0.0029905706588849164
gg24,colley,144,Elefria-Labs/evm-tools,0.002954493460171538
gg24,colley,145,evmts/krome,0.0029364744967984705
gg24,colley,146,lambdaclass/rex,0.002908245433328414
gg24,colley,147,lighthouse-web3/lighthouse-package,0.00290440317865341
gg24,colley,148,deficollective/defiscan,0.0028880609393822573
gg24,colley,149,ithacaxyz/relay,0.002865777473572779
gg24,colley,150,0xandee/noir-playground,0.002755482126241572
gg24,colley,151,ponkila/HomestakerOS,0.0026372795923035163
gg24,colley,152,Verified-zkEVM/iris-lean,0.002534154996853331
gg24,colley,153,triplewz/poseidon,0.0024987430662432655
gg24,colley,154,Jam516/BundleBear,0.0024279347159537313
gg24,colley,155,boundless-xyz/steel,0.002412312091139349
gg24,colley,156,Layr-Labs/devkit-cli,0.0023033050707781757
gg24,colley,157,ithacaxyz/porto,0.002267991519115278
gg24,colley,158,ritual-net/infernet-node,0.002215803520221004
gg24,colley,159,gattaca-com/helix,0.002212819720379973
gg24,colley,160,ethlimo/dweb-proxy-api,0.002096517193607859
gg24,colley,161,openintentsframework/oif-contracts,0.0020568840057700686
gg24,colley,162,dewdrip/eth-mobile,0.0018734497865618715
gg24,colley,163,anoma/arm-risc0,0.0018249259420715573
gg24,colley,164,corpus-core/colibri-stateless,0.0018072496300423234
gg24,colley,165,axiom-crypto/openvm-reth-benchmark,0.00179989275017827
gg24,colley,166,han0110/hash-sig-agg,0.0017888324803805936
gg24,colley,167,Luganodes/Pectra-Batch-Contract,0.0017804785490921798
gg24,colley,168,circuitscan/circuitscan,0.001739827880447124
gg24,colley,169,Raiders0786/digibastion,0.0017313691179607234
gg24,colley,170,b-wagn/hash-sig,0.0017134087214374602
gg24,colley,171,tlsnotary/tlsn,0.001689851028654704
gg24,colley,172,NethermindEth/nine,0.001578148177746574
gg24,colley,173,openintentsframework/oif-solver,0.0015149940409564656
gg24,colley,174,ChaosChain/trustless-agents-erc-ri,0.0014878974573587801
gg24,colley,175,riscv/sail-riscv,0.0014722339210184686
gg24,colley,176,PracticalParticle/Bloxchain-Protocol,0.001465341846311386
gg24,colley,177,manojkgorle/brainfuckvm,0.0014184942875551884
gg24,colley,178,han0110/bench-hash-in-snark,0.0013952266140240756
gg24,colley,179,ephemery-testnet/ephemery-genesis,0.0013867871150374821
gg24,colley,180,DexKit/dexkit-monorepo,0.0013480827418801036
gg24,colley,181,0xPolygonHermez/zisk-eth-client,0.0012861298565283162
gg24,colley,182,Lay3rLabs/WAVS,0.001172974806235408
gg24,colley,183,opensource-observer/oso,0.0010857466286879397
gg24,colley,184,0xFacet/facet-node,0.001081034758110539
gg24,colley,185,ethaccount/SAManager,0.0010406864816702374
gg24,colley,186,easpulse/easpulse.com,0.0008204994559054922
gg24,colley,187,ethgas-developer/ethgas-preconf-commit-boost-module,0.0007809900552456729
gg24,colley,188,growthepie/gtp-backend,0.0007345478674448923
gg24,colley,189,axiom-crypto/axiom-api-cli,0.0007340336724137368
gg24,colley,190,Layr-Labs/eigenx-cli,0.0006174444503090699
gg24,colley,191,sumitvekariya/sol2seq,0.0006126204266609663
gg24,colley,192,qdrvm/qlean-mini,0.0004955204953586728
gg24,colley,193,growthepie/gtp-frontend,0.00048782609386781024
gg24,colley,194,Rocket-Rescue-Node/rescue-ui,0.00042817125358928475
gg24,colley,195,enscribexyz/enscribe,0.00035167109816503986
gg24,colley,196,rollup-fortress/uncensored,0.00028961031110233946
gg24,colley,197,brevis-network/Pico-zkCoprocessor,0.00026708592023252833
gg24,colley,198,kamikazebr/owner-sync-safe,0.0001591918496445056
gg24,colley,199,growthepie/gtp-dna,0.0001351240170515404
gg24,colley,200,iggy-social/iggy-social-frontend,0.00013311117659446192
gg24,colley,201,beaconlabs-io/muse,9.948059172351052e-15
