competition_id,juror_id,item_a,item_b,winner,comparison_created_at,comparison_cost
gg24,founder,0xFacet/facet-node,EOA-Blockchain-Labs/ethereumonarm,EOA-Blockchain-Labs/ethereumonarm,2025-10-21T17:10:50.387075+00:00,0.00106575
gg24,founder,qdrvm/qlean-mini,Zokrates/ZoKrates,Zokrates/ZoKrates,2025-10-21T17:10:50.496979+00:00,0.00106475
gg24,founder,growthepie/gtp-dna,TobiWo/eth-duties,TobiWo/eth-duties,2025-10-21T17:10:50.560835+00:00,0.00119425
gg24,founder,Cyfrin/aderyn,succinctlabs/sp1,succinctlabs/sp1,2025-10-21T17:10:50.651709+00:00,0.00119625
gg24,founder,paulmillr/noble-curves,risc0/zirgen,paulmillr/noble-curves,2025-10-21T17:10:50.750257+00:00,0.001323
gg24,founder,ChainSafe/bls,ProjectZKM/zkm-prover,ChainSafe/bls,2025-10-21T17:10:50.780311+00:00,0.00119275
gg24,founder,ethgas-developer/ethgas-preconf-commit-boost-module,matter-labs/solx,matter-labs/solx,2025-10-21T17:10:50.819422+00:00,0.0012295
gg24,founder,Certora/CertoraProver,jolly-roger-eth/ethereum-indexer,Certora/CertoraProver,2025-10-21T17:10:50.851611+00:00,0.0012025
gg24,founder,arkworks-rs/algebra,Zokrates/ZoKrates,Zokrates/ZoKrates,2025-10-21T17:10:50.885468+00:00,0.0013215
gg24,founder,0xPolygonHermez/zisk-eth-client,Lay3rLabs/WAVS,0xPolygonHermez/zisk-eth-client,2025-10-21T17:10:50.901527+00:00,0.00119275
gg24,founder,HorizenLabs/poseidon2,q9f/eth.rb,q9f/eth.rb,2025-10-21T17:10:50.965245+00:00,0.00131975
gg24,founder,NethermindEth/juno,smartcontracts/simple-optimism-node,smartcontracts/simple-optimism-node,2025-10-21T17:10:51.032347+00:00,0.0011925
gg24,founder,b-wagn/hash-sig,ethui/ethui,ethui/ethui,2025-10-21T17:10:51.153685+00:00,0.00109675
gg24,founder,BuidlGuidl/buidlguidl-client,pawurb/mevlog-rs,pawurb/mevlog-rs,2025-10-21T17:10:51.238742+00:00,0.00119525
gg24,founder,Certora/CertoraProver,rollup-fortress/uncensored,Certora/CertoraProver,2025-10-21T17:10:51.301467+00:00,0.00107275
gg24,founder,ithacaxyz/account,swiss-knife-xyz/swiss-knife,ithacaxyz/account,2025-10-21T17:10:51.333289+00:00,0.00132325
gg24,founder,blockblaz/zeam,qdrvm/qlean-mini,blockblaz/zeam,2025-10-21T17:10:51.333768+00:00,0.00093625
gg24,founder,Consensys/gnark-crypto,EOA-Blockchain-Labs/ethereumonarm,Consensys/gnark-crypto,2025-10-21T17:10:51.353377+00:00,0.00107975
gg24,founder,keep-starknet-strange/garaga,pcaversaccio/safe-tx-hashes-util,keep-starknet-strange/garaga,2025-10-21T17:10:51.429383+00:00,0.00133525
gg24,founder,rollup-fortress/uncensored,verifereum/verifereum,verifereum/verifereum,2025-10-21T17:10:51.517706+00:00,0.0010675
gg24,founder,lurk-lab/neptune-triton,TobiWo/eth-duties,TobiWo/eth-duties,2025-10-21T17:10:51.548777+00:00,0.001323
gg24,founder,0xandee/noir-playground,ConsenSysDiligence/sol-dbg,ConsenSysDiligence/sol-dbg,2025-10-21T17:10:51.611676+00:00,0.001709
gg24,founder,0xandee/noir-playground,stake-house/eth-wizard,stake-house/eth-wizard,2025-10-21T17:10:51.658915+00:00,0.001065
gg24,founder,axiom-crypto/openvm-reth-benchmark,flashbots/mev-boost-relay,flashbots/mev-boost-relay,2025-10-21T17:10:51.703393+00:00,0.0013235
gg24,founder,NethermindEth/Forta-Agents,stake-house/wagyu-key-gen,NethermindEth/Forta-Agents,2025-10-21T17:10:51.737434+00:00,0.00144875
gg24,founder,ithacaxyz/account,tlsnotary/tlsn,ithacaxyz/account,2025-10-21T17:10:51.754008+00:00,0.00144825
gg24,founder,0xandee/noir-playground,ChainSafe/bls,ChainSafe/bls,2025-10-21T17:10:51.771292+00:00,0.00132225
gg24,founder,dewdrip/eth-mobile,risc0/zirgen,risc0/zirgen,2025-10-21T17:10:51.833380+00:00,0.00093475
gg24,founder,anoma/arm-risc0,verifereum/verifereum,verifereum/verifereum,2025-10-21T17:10:52.112148+00:00,0.00145025
gg24,founder,BuidlGuidl/buidlguidl-client,herumi/bls,herumi/bls,2025-10-21T17:10:52.369908+00:00,0.00144625
gg24,founder,han0110/hash-sig-agg,Rocket-Rescue-Node/rescue-ui,han0110/hash-sig-agg,2025-10-21T17:10:52.462891+00:00,0.00170525
gg24,founder,AgnopraxLab/D2PFuzz,ethgas-developer/ethgas-preconf-commit-boost-module,AgnopraxLab/D2PFuzz,2025-10-21T17:10:52.524935+00:00,0.0009455
gg24,founder,matter-labs/solx,tlsnotary/tlsn,matter-labs/solx,2025-10-21T17:10:52.596974+00:00,0.001703
gg24,founder,PracticalParticle/Bloxchain-Protocol,shazow/whatsabi,shazow/whatsabi,2025-10-21T17:10:52.631515+00:00,0.001334
gg24,founder,pawurb/mevlog-rs,pcaversaccio/snekmate,pcaversaccio/snekmate,2025-10-21T17:10:52.737527+00:00,0.00170975
gg24,founder,0xMiden/miden-vm,Verified-zkEVM/ArkLib,0xMiden/miden-vm,2025-10-21T17:10:53.028522+00:00,0.0006825
gg24,founder,ethereum/py_ecc,risc0/risc0-ethereum,ethereum/py_ecc,2025-10-21T17:10:53.242627+00:00,0.001325
gg24,founder,axiom-crypto/halo2-lib,wighawag/clones-with-immutable-args,wighawag/clones-with-immutable-args,2025-10-21T17:10:53.273394+00:00,0.00170575
gg24,founder,ConsenSysDiligence/sol-dbg,succinctlabs/network,succinctlabs/network,2025-10-21T17:10:53.433460+00:00,0.0014565
gg24,founder,Cyfrin/aderyn,TrueBlocks/trueblocks-core,TrueBlocks/trueblocks-core,2025-10-21T17:10:53.471765+00:00,0.0017045
gg24,founder,qdrvm/qlean-mini,TrueBlocks/trueblocks-core,TrueBlocks/trueblocks-core,2025-10-21T17:10:53.488692+00:00,0.00068025
gg24,founder,Recon-Fuzz/recon-extension,serenita-org/vero,serenita-org/vero,2025-10-21T17:10:53.547914+00:00,0.000947
gg24,founder,attestantio/dirk,TaceoLabs/co-snarks,attestantio/dirk,2025-10-21T17:10:53.548402+00:00,0.00183175
gg24,founder,flashbots/mev-boost,succinctlabs/op-succinct,flashbots/mev-boost,2025-10-21T17:10:53.663021+00:00,0.001710
gg24,founder,PolyhedraZK/Expander,ponkila/HomestakerOS,PolyhedraZK/Expander,2025-10-21T17:10:53.947674+00:00,0.00170975
gg24,founder,anoma/arm-risc0,keep-starknet-strange/garaga,keep-starknet-strange/garaga,2025-10-21T17:10:54.012192+00:00,0.0019675
gg24,founder,openvm-org/openvm,PracticalParticle/Bloxchain-Protocol,openvm-org/openvm,2025-10-21T17:10:54.053611+00:00,0.000818
gg24,founder,libp2p/libp2p,taikoxyz/taiko-mono,libp2p/libp2p,2025-10-21T17:10:54.142891+00:00,0.001839
gg24,founder,lambdaclass/cairo_native,openvm-org/openvm,lambdaclass/cairo_native,2025-10-21T17:10:54.373161+00:00,0.00183625
gg24,founder,evmts/guillotine,TrueBlocks/trueblocks-core,TrueBlocks/trueblocks-core,2025-10-21T17:10:54.421906+00:00,0.0019605
gg24,founder,openintentsframework/oif-solver,risc0/risc0-ethereum,risc0/risc0-ethereum,2025-10-21T17:10:54.475258+00:00,0.001071
gg24,founder,ethaccount/SAManager,swiss-knife-xyz/swiss-knife,swiss-knife-xyz/swiss-knife,2025-10-21T17:10:54.507460+00:00,0.00081125
gg24,founder,arkworks-rs/r1cs-std,Cyfrin/aderyn,arkworks-rs/r1cs-std,2025-10-21T17:10:54.687251+00:00,0.0009405
gg24,founder,b-wagn/hash-sig,BootNodeDev/intents-framework,BootNodeDev/intents-framework,2025-10-21T17:10:54.756441+00:00,0.001580
gg24,founder,arkworks-rs/algebra,dewdrip/eth-mobile,arkworks-rs/algebra,2025-10-21T17:10:55.209227+00:00,0.00106425
gg24,founder,attestantio/dirk,lurk-lab/neptune-triton,attestantio/dirk,2025-10-21T17:10:55.252331+00:00,0.001192
gg24,founder,beaconlabs-io/muse,lambdaclass/cairo_native,lambdaclass/cairo_native,2025-10-21T17:10:55.353569+00:00,0.00106975
gg24,founder,BuidlGuidl/buidlguidl-client,taikoxyz/raiko,taikoxyz/raiko,2025-10-21T17:10:55.369633+00:00,0.0010725
gg24,founder,0xMiden/miden-vm,ephemery-testnet/ephemery-genesis,0xMiden/miden-vm,2025-10-21T17:10:55.461909+00:00,0.000682
gg24,founder,herumi/bls,LFDT-web3j/web3j,herumi/bls,2025-10-21T17:10:55.517440+00:00,0.0017025
gg24,founder,dusk-network/Poseidon252,witnet/elliptic-curve-solidity,dusk-network/Poseidon252,2025-10-21T17:10:55.536948+00:00,0.002348
gg24,founder,Plonky3/Plonky3,shutter-network/rolling-shutter,Plonky3/Plonky3,2025-10-21T17:10:56.147031+00:00,0.00119675
gg24,founder,lambdaclass/lambdaworks,wighawag/hardhat-deploy,wighawag/hardhat-deploy,2025-10-21T17:10:56.268443+00:00,0.0012015
gg24,founder,HorizenLabs/poseidon2,iden3/go-iden3-crypto,iden3/go-iden3-crypto,2025-10-21T17:10:56.335201+00:00,0.00145125
gg24,founder,a16z/halmos,ChaosChain/trustless-agents-erc-ri,a16z/halmos,2025-10-21T17:10:56.410395+00:00,0.000941
gg24,founder,kamikazebr/owner-sync-safe,tlsnotary/tlsn,tlsnotary/tlsn,2025-10-21T17:10:56.507682+00:00,0.0018305
gg24,founder,powdr-labs/powdr,risc0/risc0-ethereum,risc0/risc0-ethereum,2025-10-21T17:10:56.523686+00:00,0.00119825
gg24,founder,b-wagn/hash-sig,gattaca-com/helix,gattaca-com/helix,2025-10-21T17:10:56.592488+00:00,0.00106475
gg24,founder,easpulse/easpulse.com,succinctlabs/network,succinctlabs/network,2025-10-21T17:10:56.644411+00:00,0.000946
gg24,founder,arkworks-rs/algebra,shamatar/poseidon_hash,arkworks-rs/algebra,2025-10-21T17:10:56.718602+00:00,0.0009365
gg24,founder,ethaccount/SAManager,keep-starknet-strange/garaga,keep-starknet-strange/garaga,2025-10-21T17:10:56.836000+00:00,0.0018385
gg24,founder,BuidlGuidl/buidlguidl-client,wealdtech/ethdo,wealdtech/ethdo,2025-10-21T17:10:56.950746+00:00,0.0008075
gg24,founder,ChainSafe/bls,ethstaker/eth-docker,ethstaker/eth-docker,2025-10-21T17:10:56.966602+00:00,0.00196025
gg24,founder,circuitscan/circuitscan,Vectorized/solady,Vectorized/solady,2025-10-21T17:10:57.018792+00:00,0.000807
gg24,founder,Commit-Boost/commit-boost-client,Layr-Labs/devkit-cli,Commit-Boost/commit-boost-client,2025-10-21T17:10:57.064064+00:00,0.00107175
gg24,founder,ProjectZKM/Ziren,succinctlabs/op-succinct,succinctlabs/op-succinct,2025-10-21T17:10:57.064538+00:00,0.00094225
gg24,founder,Elefria-Labs/evm-tools,growthepie/gtp-dna,Elefria-Labs/evm-tools,2025-10-21T17:10:57.084925+00:00,0.00093675
gg24,founder,lambdaclass/cairo_native,otterscan/otterscan,otterscan/otterscan,2025-10-21T17:10:57.369832+00:00,0.000815
gg24,founder,easpulse/easpulse.com,shamatar/poseidon_hash,shamatar/poseidon_hash,2025-10-21T17:10:57.398908+00:00,0.00081175
gg24,founder,arnaucube/poseidon-rs,growthepie/gtp-backend,arnaucube/poseidon-rs,2025-10-21T17:10:57.399449+00:00,0.0008115
gg24,founder,pawurb/mevlog-rs,skalenetwork/libBLS,skalenetwork/libBLS,2025-10-21T17:10:57.537768+00:00,0.00107825
gg24,founder,Commit-Boost/commit-boost-client,tlsnotary/tlsn,Commit-Boost/commit-boost-client,2025-10-21T17:10:57.696786+00:00,0.001580
gg24,founder,DexKit/dexkit-monorepo,HorizenLabs/poseidon2,HorizenLabs/poseidon2,2025-10-21T17:10:57.730529+00:00,0.00144675
gg24,founder,ethui/ethui,valida-xyz/valida,valida-xyz/valida,2025-10-21T17:10:57.855554+00:00,0.001064
gg24,founder,0xPolygonHermez/pil2-proofman,ethaccount/SAManager,0xPolygonHermez/pil2-proofman,2025-10-21T17:10:57.943362+00:00,0.000938
gg24,founder,Layr-Labs/devkit-cli,ReamLabs/ream,ReamLabs/ream,2025-10-21T17:10:58.086045+00:00,0.000939
gg24,founder,DefiLlama/DefiLlama-Adapters,qdrvm/qlean-mini,DefiLlama/DefiLlama-Adapters,2025-10-21T17:10:58.237744+00:00,0.00132175
gg24,founder,ConsenSysDiligence/sol-dbg,NethermindEth/latticefold,NethermindEth/latticefold,2025-10-21T17:10:58.382125+00:00,0.0014525
gg24,founder,axiom-crypto/openvm-reth-benchmark,keep-starknet-strange/poseidon-rs,keep-starknet-strange/poseidon-rs,2025-10-21T17:10:58.427590+00:00,0.00093925
gg24,founder,ChainSafe/bls,lambdaclass/ethrex,ChainSafe/bls,2025-10-21T17:10:58.475531+00:00,0.002092
gg24,founder,Elefria-Labs/evm-tools,Layr-Labs/eigenx-cli,Elefria-Labs/evm-tools,2025-10-21T17:10:58.554943+00:00,0.00119425
gg24,founder,HorizenOfficial/ginger-lib,Perfect-Abstractions/Compose,HorizenOfficial/ginger-lib,2025-10-21T17:10:58.639045+00:00,0.0009415
gg24,founder,jolly-roger-eth/ethereum-indexer,tlsnotary/tlsn,jolly-roger-eth/ethereum-indexer,2025-10-21T17:10:58.849711+00:00,0.00119625
gg24,founder,arkworks-rs/algebra,DefiLlama/chainlist,arkworks-rs/algebra,2025-10-21T17:10:58.866636+00:00,0.0014475
gg24,founder,ithacaxyz/relay,kamikazebr/owner-sync-safe,ithacaxyz/relay,2025-10-21T17:10:59.172018+00:00,0.0008075
gg24,founder,AgnopraxLab/D2PFuzz,swiss-knife-xyz/swiss-knife,swiss-knife-xyz/swiss-knife,2025-10-21T17:10:59.473505+00:00,0.001070
gg24,founder,scipr-lab/libsnark,triplewz/poseidon,scipr-lab/libsnark,2025-10-21T17:10:59.546207+00:00,0.000937
gg24,founder,EspressoSystems/hyperplonk,witnet/elliptic-curve-solidity,EspressoSystems/hyperplonk,2025-10-21T17:10:59.661990+00:00,0.00119325
gg24,founder,growthepie/gtp-backend,Raiders0786/digibastion,Raiders0786/digibastion,2025-10-21T17:10:59.706712+00:00,0.00107525
gg24,founder,han0110/bench-hash-in-snark,skalenetwork/libBLS,skalenetwork/libBLS,2025-10-21T17:10:59.747037+00:00,0.00082175
gg24,founder,circuitscan/circuitscan,triplewz/poseidon,triplewz/poseidon,2025-10-21T17:10:59.964557+00:00,0.00132075
gg24,founder,ingonyama-zk/poseidon-hash,lambdaclass/rex,ingonyama-zk/poseidon-hash,2025-10-21T17:11:00.016987+00:00,0.0014535
gg24,founder,gattaca-com/helix,valida-xyz/valida,valida-xyz/valida,2025-10-21T17:11:00.091723+00:00,0.001064
gg24,founder,dusk-network/Poseidon252,ritual-net/infernet-sdk,dusk-network/Poseidon252,2025-10-21T17:11:00.179165+00:00,0.00106625
gg24,founder,paulmillr/noble-curves,wealdtech/ethdo,paulmillr/noble-curves,2025-10-21T17:11:00.195415+00:00,0.00093625
gg24,founder,ChainSafe/bls,triplewz/poseidon,ChainSafe/bls,2025-10-21T17:11:00.308330+00:00,0.0008085
gg24,founder,axiom-crypto/halo2-lib,enscribexyz/enscribe,axiom-crypto/halo2-lib,2025-10-21T17:11:00.589982+00:00,0.00119125
gg24,founder,Luganodes/Pectra-Batch-Contract,NethermindEth/sedge,NethermindEth/sedge,2025-10-21T17:11:01.065578+00:00,0.00107125
gg24,founder,lambdaclass/ethrex,TobiWo/eth-duties,lambdaclass/ethrex,2025-10-21T17:11:01.109053+00:00,0.00094075
gg24,founder,powdr-labs/powdr,protofire/solhint,protofire/solhint,2025-10-21T17:11:01.179383+00:00,0.00119625
gg24,founder,risc0/risc0-ethereum,serenita-org/vero,risc0/risc0-ethereum,2025-10-21T17:11:01.196192+00:00,0.00132575
gg24,founder,iden3/snarkjs,kamikazebr/owner-sync-safe,iden3/snarkjs,2025-10-21T17:11:01.251700+00:00,0.00093525
gg24,founder,dappnode/DAppNode,wealdtech/ethdo,dappnode/DAppNode,2025-10-21T17:11:01.269491+00:00,0.00106025
gg24,founder,axiom-crypto/openvm-reth-benchmark,shutter-network/rolling-shutter,shutter-network/rolling-shutter,2025-10-21T17:11:01.364876+00:00,0.00093875
gg24,founder,flashbots/mev-boost,manojkgorle/brainfuckvm,flashbots/mev-boost,2025-10-21T17:11:01.429027+00:00,0.000814
gg24,founder,arkworks-rs/algebra,NethermindEth/sedge,arkworks-rs/algebra,2025-10-21T17:11:01.525828+00:00,0.0013225
gg24,founder,ethaccount/SAManager,HorizenLabs/poseidon2,HorizenLabs/poseidon2,2025-10-21T17:11:01.696719+00:00,0.00170225
gg24,founder,enscribexyz/enscribe,NethermindEth/latticefold,NethermindEth/latticefold,2025-10-21T17:11:01.727254+00:00,0.0009355
gg24,founder,aestus-relay/mev-boost-relay,coincashew/EthPillar,coincashew/EthPillar,2025-10-21T17:11:01.886336+00:00,0.00107175
gg24,founder,pcaversaccio/snekmate,Recon-Fuzz/recon-extension,pcaversaccio/snekmate,2025-10-21T17:11:02.119182+00:00,0.00120575
gg24,founder,ithacaxyz/relay,wealdtech/ethdo,wealdtech/ethdo,2025-10-21T17:11:02.219317+00:00,0.001574
gg24,founder,EOA-Blockchain-Labs/ethereumonarm,succinctlabs/op-succinct,succinctlabs/op-succinct,2025-10-21T17:11:02.251676+00:00,0.0014555
gg24,founder,dappnode/DAppNode,Verified-zkEVM/clean,dappnode/DAppNode,2025-10-21T17:11:02.268462+00:00,0.00131875
gg24,founder,evmts/krome,BuidlGuidl/buidlguidl-client,BuidlGuidl/buidlguidl-client,2025-10-21T17:11:02.313173+00:00,0.00148425
gg24,founder,dusk-network/Poseidon252,swiss-knife-xyz/swiss-knife,dusk-network/Poseidon252,2025-10-21T17:11:02.348397+00:00,0.00145175
gg24,founder,NethermindEth/Forta-Agents,PracticalParticle/Bloxchain-Protocol,NethermindEth/Forta-Agents,2025-10-21T17:11:02.526648+00:00,0.0013325
gg24,founder,boundless-xyz/steel,triplewz/poseidon,triplewz/poseidon,2025-10-21T17:11:02.543832+00:00,0.00170525
gg24,founder,Layr-Labs/devkit-cli,OffchainLabs/stylus-sdk-rs,OffchainLabs/stylus-sdk-rs,2025-10-21T17:11:02.656623+00:00,0.00106975
gg24,founder,valida-xyz/valida,wighawag/hardhat-deploy,wighawag/hardhat-deploy,2025-10-21T17:11:02.673437+00:00,0.001835
gg24,founder,han0110/hash-sig-agg,iggy-social/iggy-social-frontend,han0110/hash-sig-agg,2025-10-21T17:11:02.717780+00:00,0.0010655
gg24,founder,han0110/bench-hash-in-snark,openvm-org/openvm,openvm-org/openvm,2025-10-21T17:11:02.783571+00:00,0.0014485
gg24,founder,PracticalParticle/Bloxchain-Protocol,succinctlabs/network,succinctlabs/network,2025-10-21T17:11:02.928967+00:00,0.00069525
gg24,founder,migalabs/goteth,pcaversaccio/safe-tx-hashes-util,migalabs/goteth,2025-10-21T17:11:03.047067+00:00,0.0014615
gg24,founder,3loop/loop-decoder,joshstevens19/rrelayer,joshstevens19/rrelayer,2025-10-21T17:11:03.077406+00:00,0.0014515
gg24,founder,CryptoExperts/poseidon,indutny/elliptic,indutny/elliptic,2025-10-21T17:11:03.287667+00:00,0.001062
gg24,founder,gattaca-com/helix,tlsnotary/tlsn,tlsnotary/tlsn,2025-10-21T17:11:03.303630+00:00,0.00131775
gg24,founder,intellij-solidity/intellij-solidity,Markeljan/web3gpt,intellij-solidity/intellij-solidity,2025-10-21T17:11:03.348280+00:00,0.00081025
gg24,founder,ethstaker/eth-docker,ProjectZKM/zkm-prover,ethstaker/eth-docker,2025-10-21T17:11:03.387810+00:00,0.0008085
gg24,founder,flashbots/rbuilder,lambdaclass/lambdaworks,flashbots/rbuilder,2025-10-21T17:11:03.429687+00:00,0.00209925
gg24,founder,pcaversaccio/safe-tx-hashes-util,Recon-Fuzz/recon-extension,pcaversaccio/safe-tx-hashes-util,2025-10-21T17:11:03.497090+00:00,0.00133775
gg24,founder,ethstaker/eth-docker,NethermindEth/sedge,ethstaker/eth-docker,2025-10-21T17:11:03.633657+00:00,0.00093725
gg24,founder,blockscout/blockscout,lighthouse-web3/lighthouse-package,blockscout/blockscout,2025-10-21T17:11:03.744832+00:00,0.00055575
gg24,founder,0xMiden/miden-vm,axiom-crypto/snark-verifier,0xMiden/miden-vm,2025-10-21T17:11:03.851511+00:00,0.001448
gg24,founder,dappnode/DAppNode,rollup-fortress/uncensored,dappnode/DAppNode,2025-10-21T17:11:03.893612+00:00,0.00068175
gg24,founder,DefiLlama/DefiLlama-Adapters,ritual-net/infernet-sdk,DefiLlama/DefiLlama-Adapters,2025-10-21T17:11:04.118252+00:00,0.00170675
gg24,founder,blockblaz/zeam,lovesh/bulletproofs-r1cs-gadgets,lovesh/bulletproofs-r1cs-gadgets,2025-10-21T17:11:04.135025+00:00,0.00196575
gg24,founder,dl-solarity/solidity-lib,simplito/elliptic-php,dl-solarity/solidity-lib,2025-10-21T17:11:04.211483+00:00,0.00145625
